youth_drop,per_mnrty,hs_drop,col_degree,per_asian,per_white,per_black,shape_leng,shape_area,np_ct,mean_inc,pop1619,dropout,enrollhs,per_prv_sc,per_pub_sc,over3,notenroll,over3enr,pubsch,pub_pk,pub_k8,pub_hs,pub_col,privsch,priv_pk,priv_k8,priv_hs,priv_col,over25,subhs,hs,somecol,college,master,prof,phd,white,black,asian,sub18,gender_par,male,female,school_ct,popdens,population,lat_centroid,lon_centroid,id_centroid
0.0337553,0.83,0.49,0.07,0.06,0.17,0.2,6842.14171291,2295155.56219,0.0,33250.0,237.0,8.0,229.0,0.16,0.84,4034.0,2479.0,1555.0,1303.0,77.0,688.0,320.0,218.0,252.0,48.0,47.0,26.0,131.0,2360.0,1165.0,1195.0,608.0,176.0,66.0,15.0,0.0,721.0,833.0,244.0,1427.0,0.9705,2102.0,2166.0,0,51498.59,4268.0,40.682854852651694,-73.87978403860156,1211
0.4411765,0.78,0.51,0.08,0.06,0.22,0.14,6040.07935291,1639988.0953,0.0,28587.0,102.0,45.0,57.0,0.12,0.88,2515.0,1801.0,714.0,627.0,0.0,400.0,138.0,89.0,87.0,15.0,59.0,0.0,13.0,1513.0,773.0,740.0,432.0,117.0,44.0,24.0,0.0,577.0,366.0,157.0,838.0,0.9574,1303.0,1361.0,1,45194.33,2664.0,40.68477994014554,-73.87687951681276,1212
0.0,0.45,0.34,0.0,0.07,0.55,0.18,7600.31462586,2152600.67331,0.0,36000.0,0.0,0.0,0.0,0.0,1.0,96.0,76.0,20.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,26.0,50.0,19.0,0.0,0.0,0.0,0.0,63.0,21.0,8.0,47.0,0.8254,52.0,63.0,2,1444.1,115.0,40.84297224938867,-73.85991950118587,1213
0.2258065,0.66,0.32,0.17,0.1,0.34,0.15,6419.40821486,1633349.39048,0.0,32572.0,124.0,28.0,96.0,0.21,0.79,2196.0,1431.0,765.0,603.0,40.0,288.0,143.0,132.0,162.0,9.0,116.0,3.0,34.0,1294.0,420.0,874.0,512.0,222.0,127.0,8.0,0.0,731.0,332.0,215.0,646.0,0.9522,1056.0,1109.0,1,36975.43,2165.0,40.83469124349289,-73.85594273228118,1214
0.083691,0.96,0.37,0.08,0.02,0.04,0.82,6155.72114109,1980279.26366,0.0,24271.0,466.0,39.0,427.0,0.13,0.87,8769.0,5606.0,3163.0,2747.0,135.0,1435.0,650.0,527.0,416.0,92.0,101.0,26.0,197.0,5212.0,1951.0,3261.0,1536.0,433.0,132.0,54.0,19.0,409.0,7571.0,145.0,2957.0,0.7785,4059.0,5214.0,0,132766.7,9273.0,40.64765164733539,-73.96011682222944,1215
0.1329114,0.97,0.5,0.06,0.0,0.03,0.91,6265.76316037,2391957.7828,0.0,32014.0,158.0,21.0,137.0,0.11,0.89,1833.0,1155.0,678.0,604.0,18.0,294.0,203.0,89.0,74.0,4.0,11.0,7.0,52.0,1048.0,520.0,528.0,310.0,59.0,8.0,0.0,0.0,52.0,1749.0,6.0,595.0,0.7484,827.0,1105.0,8,22063.15,1932.0,40.6486052319688,-73.9552866214108,1216
0.0914634,0.13,0.17,0.21,0.08,0.87,0.01,14910.4625346,11706731.3028,0.0,57538.0,164.0,15.0,149.0,0.36,0.64,5055.0,3910.0,1145.0,731.0,17.0,379.0,171.0,164.0,414.0,94.0,161.0,75.0,84.0,3911.0,663.0,3248.0,1810.0,809.0,182.0,75.0,6.0,4615.0,49.0,404.0,1141.0,0.9556,2585.0,2705.0,0,12815.63,5290.0,40.61208732102624,-74.14000392737452,1217
0.0,0.19,0.14,0.39,0.11,0.81,0.01,5022.63061724,1348886.84067,0.0,42476.0,137.0,0.0,137.0,0.19,0.81,3853.0,3038.0,815.0,662.0,22.0,334.0,128.0,178.0,153.0,19.0,32.0,20.0,82.0,3016.0,423.0,2593.0,1740.0,1181.0,458.0,169.0,23.0,3175.0,45.0,449.0,639.0,0.8988,1865.0,2075.0,0,80595.13,3940.0,40.6346863302513,-74.03089773677264,1218
0.069869,0.38,0.31,0.24,0.18,0.62,0.03,5840.80322701,1996655.73605,0.0,35292.0,229.0,16.0,213.0,0.18,0.82,4615.0,3340.0,1275.0,1049.0,57.0,551.0,222.0,219.0,226.0,32.0,122.0,16.0,56.0,3208.0,999.0,2209.0,1346.0,766.0,240.0,46.0,28.0,2949.0,122.0,858.0,1099.0,0.9979,2388.0,2393.0,1,64083.86,4781.0,40.63517483910672,-74.02623032183793,1219
0.1132075,0.7,0.21,0.28,0.29,0.3,0.28,8752.86865262,4612950.26183,0.0,43586.0,159.0,18.0,141.0,0.18,0.82,2697.0,1933.0,764.0,625.0,38.0,261.0,150.0,176.0,139.0,35.0,30.0,0.0,74.0,1904.0,392.0,1512.0,969.0,532.0,217.0,15.0,15.0,855.0,780.0,827.0,645.0,0.8887,1325.0,1491.0,2,16828.7,2816.0,40.756822416992044,-73.77261332806872,1220
0.1917526,0.71,0.65,0.04,0.08,0.29,0.22,3907.50092136,965362.843236,0.0,11963.0,485.0,93.0,392.0,0.16,0.84,4970.0,3137.0,1833.0,1540.0,56.0,749.0,553.0,182.0,293.0,60.0,99.0,57.0,77.0,2867.0,1872.0,995.0,421.0,121.0,24.0,0.0,0.0,1475.0,1113.0,404.0,1609.0,0.7928,2288.0,2886.0,3,151482.5,5174.0,40.72056508301403,-73.97639060995066,1221
0.4578947,0.51,0.33,0.25,0.2,0.49,0.01,6805.19649103,2406263.31668,0.0,35290.0,190.0,87.0,103.0,0.22,0.78,4700.0,3415.0,1285.0,998.0,41.0,435.0,141.0,381.0,287.0,27.0,53.0,74.0,133.0,3278.0,1088.0,2190.0,1337.0,807.0,281.0,77.0,25.0,2409.0,73.0,987.0,963.0,1.064,2528.0,2376.0,3,56932.0,4904.0,40.756954406536124,-73.92567263091068,1222
0.0820513,0.42,0.27,0.26,0.14,0.58,0.01,6129.01101052,2047587.0321,0.0,41520.0,195.0,16.0,179.0,0.31,0.69,4710.0,3674.0,1036.0,715.0,22.0,315.0,148.0,230.0,321.0,6.0,31.0,102.0,182.0,3488.0,959.0,2529.0,1457.0,914.0,283.0,97.0,38.0,2765.0,71.0,682.0,798.0,1.067,2467.0,2312.0,0,63019.27,4779.0,40.759700355723886,-73.9239253990713,1223
0.0,0.03,0.12,0.27,0.02,0.97,0.0,5241.62671291,1436320.93823,0.0,57500.0,55.0,0.0,55.0,0.75,0.25,988.0,742.0,246.0,61.0,5.0,14.0,25.0,17.0,185.0,16.0,89.0,20.0,60.0,732.0,89.0,643.0,324.0,196.0,72.0,27.0,8.0,1025.0,1.0,21.0,217.0,0.943,513.0,544.0,0,20873.3,1057.0,40.619369643147586,-74.01736293283443,1224
0.0,0.01,0.12,0.4,0.01,0.99,0.0,5248.36268657,1437171.79493,0.0,82736.0,62.0,0.0,62.0,0.55,0.45,1000.0,747.0,253.0,113.0,7.0,52.0,30.0,24.0,140.0,29.0,57.0,35.0,19.0,747.0,91.0,656.0,387.0,297.0,166.0,74.0,0.0,971.0,0.0,9.0,201.0,0.9015,467.0,518.0,1,19393.8,985.0,40.61803639979373,-74.01516329239999,1225
0.0851064,0.16,0.22,0.17,0.05,0.84,0.0,6784.97421236,1585893.72741,0.0,42227.0,47.0,4.0,43.0,0.62,0.38,1160.0,996.0,164.0,63.0,0.0,47.0,4.0,12.0,101.0,0.0,42.0,40.0,19.0,940.0,210.0,730.0,396.0,163.0,50.0,5.0,0.0,1079.0,3.0,67.0,214.0,0.9877,640.0,648.0,0,22334.96,1288.0,40.72552732753353,-73.89049535588211,1226
0.1323529,0.7,0.35,0.16,0.11,0.3,0.15,9421.3904467,3432078.96633,0.0,36589.0,204.0,27.0,177.0,0.28,0.72,4787.0,3273.0,1514.0,1097.0,51.0,646.0,217.0,183.0,417.0,25.0,118.0,60.0,214.0,3082.0,1074.0,2008.0,1183.0,488.0,164.0,51.0,6.0,1469.0,754.0,518.0,1371.0,0.9186,2335.0,2542.0,0,37837.05,4877.0,40.83236945389689,-73.85243057990841,1227
0.0392157,0.83,0.2,0.22,0.22,0.17,0.28,7075.54411011,2423672.5277,0.0,62216.0,102.0,4.0,98.0,0.23,0.77,2315.0,1534.0,781.0,603.0,54.0,260.0,127.0,162.0,178.0,19.0,43.0,28.0,88.0,1566.0,315.0,1251.0,777.0,343.0,110.0,28.0,0.0,404.0,658.0,528.0,642.0,0.8939,1129.0,1263.0,0,27433.13,2392.0,40.72320314072352,-73.75127934070169,1228
0.0429448,0.69,0.27,0.32,0.51,0.31,0.01,6890.66442899,1958959.57808,0.0,40604.0,163.0,7.0,156.0,0.26,0.74,3722.0,2770.0,952.0,709.0,25.0,287.0,194.0,203.0,243.0,41.0,28.0,27.0,147.0,2774.0,759.0,2015.0,1359.0,876.0,348.0,161.0,53.0,1185.0,48.0,1943.0,660.0,0.9131,1828.0,2002.0,0,53863.16,3830.0,40.73728370580469,-73.87603605256939,1229
0.0729167,0.2,0.29,0.15,0.02,0.8,0.05,8171.41998531,3276266.14245,0.0,35248.0,96.0,7.0,89.0,0.38,0.62,5124.0,4169.0,955.0,594.0,67.0,312.0,109.0,106.0,361.0,31.0,155.0,55.0,120.0,4017.0,1173.0,2844.0,1446.0,594.0,186.0,44.0,22.0,4224.0,246.0,125.0,902.0,0.8687,2448.0,2818.0,1,42074.39,5266.0,40.84597749421218,-73.83062472115193,1230
0.0,0.19,0.21,0.18,0.05,0.81,0.02,8560.05964694,4490156.63689,0.0,45289.0,186.0,0.0,186.0,0.5,0.5,5669.0,4475.0,1194.0,595.0,38.0,261.0,99.0,197.0,599.0,43.0,190.0,107.0,259.0,4453.0,949.0,3504.0,1838.0,823.0,219.0,76.0,23.0,4775.0,111.0,264.0,1051.0,0.8557,2703.0,3159.0,0,36546.67,5862.0,40.85221023083734,-73.83124408961011,1231
0.25,0.68,0.48,0.17,0.03,0.32,0.09,9402.39013425,4381360.67975,0.0,43750.0,96.0,24.0,72.0,0.15,0.85,972.0,730.0,242.0,206.0,11.0,128.0,46.0,21.0,36.0,0.0,0.0,7.0,29.0,601.0,290.0,311.0,181.0,101.0,57.0,0.0,0.0,309.0,87.0,29.0,241.0,1.0923,497.0,455.0,5,5894.047,952.0,40.70937781100773,-73.93661209986055,1232
0.0348837,0.59,0.34,0.13,0.06,0.41,0.18,5854.69076796,1309717.17697,0.0,35320.0,86.0,3.0,83.0,0.24,0.76,2326.0,1716.0,610.0,463.0,52.0,258.0,63.0,90.0,147.0,4.0,56.0,13.0,74.0,1610.0,551.0,1059.0,607.0,202.0,72.0,31.0,9.0,1100.0,496.0,164.0,705.0,0.9948,1347.0,1354.0,1,54629.32,2701.0,40.875578104895574,-73.88713943703013,1233
0.4047619,0.69,0.51,0.07,0.02,0.31,0.33,4815.00048305,1387604.13236,0.0,17750.0,42.0,17.0,25.0,0.27,0.73,795.0,596.0,199.0,146.0,7.0,50.0,61.0,28.0,53.0,0.0,22.0,13.0,18.0,593.0,304.0,289.0,119.0,41.0,20.0,13.0,5.0,253.0,266.0,19.0,165.0,0.8513,372.0,437.0,0,16650.91,809.0,40.67603423894559,-73.8977443357398,1234
0.0647482,0.44,0.31,0.21,0.18,0.56,0.01,8259.37343639,1587954.99375,0.0,39864.0,139.0,9.0,130.0,0.16,0.84,2515.0,1789.0,726.0,610.0,16.0,242.0,159.0,193.0,116.0,18.0,17.0,20.0,61.0,1752.0,535.0,1217.0,724.0,361.0,141.0,63.0,9.0,1506.0,28.0,475.0,505.0,1.123,1415.0,1260.0,0,46310.07,2675.0,40.7600348604795,-73.91759666214827,1235
0.2380952,0.58,0.28,0.16,0.26,0.42,0.01,7244.30515519,1383061.29156,0.0,30903.0,42.0,10.0,32.0,0.29,0.71,1441.0,1026.0,415.0,295.0,0.0,150.0,42.0,103.0,120.0,5.0,10.0,24.0,81.0,1029.0,284.0,745.0,350.0,161.0,53.0,0.0,0.0,683.0,23.0,430.0,309.0,1.274,916.0,719.0,0,29923.12,1635.0,40.75501507779728,-73.92192529724419,1236
0.2173913,0.31,0.36,0.21,0.09,0.69,0.01,6058.44679297,1826098.45083,0.0,33936.0,230.0,50.0,180.0,0.33,0.67,4573.0,3512.0,1061.0,714.0,0.0,279.0,188.0,247.0,347.0,26.0,76.0,71.0,174.0,3469.0,1245.0,2224.0,1352.0,719.0,294.0,124.0,17.0,3291.0,45.0,422.0,776.0,1.0465,2431.0,2323.0,0,76186.96,4754.0,40.75578660878428,-73.91834232009019,1237
0.1475827,0.83,0.47,0.07,0.01,0.17,0.33,6952.57396226,2361340.7535,0.0,20402.0,393.0,58.0,335.0,0.09,0.91,6948.0,4668.0,2280.0,2084.0,79.0,1279.0,464.0,262.0,196.0,15.0,86.0,32.0,63.0,4154.0,1972.0,2182.0,1245.0,281.0,119.0,31.0,0.0,1243.0,2430.0,105.0,2438.0,0.8918,3454.0,3873.0,0,83630.11,7327.0,40.83047796961655,-73.92252751178918,1238
0.0659341,0.31,0.12,0.65,0.07,0.69,0.1,4838.82702797,1488968.13993,0.0,54977.0,455.0,30.0,425.0,0.55,0.45,9496.0,7247.0,2249.0,1005.0,37.0,428.0,302.0,238.0,1244.0,72.0,327.0,91.0,754.0,7325.0,880.0,6445.0,5830.0,4784.0,2760.0,1158.0,491.0,6729.0,986.0,670.0,1458.0,1.1115,5162.0,4644.0,0,183730.4,9806.0,40.7975678411844,-73.97074456449477,1239
0.0,0.3,0.13,0.66,0.05,0.7,0.13,4887.20085056,1467607.63437,26.0,56836.0,206.0,0.0,206.0,0.5,0.5,8893.0,6830.0,2063.0,1032.0,58.0,431.0,199.0,344.0,1031.0,168.0,300.0,126.0,437.0,7057.0,889.0,6168.0,5472.0,4624.0,2698.0,922.0,456.0,6374.0,1139.0,481.0,1472.0,0.8642,4208.0,4869.0,0,172701.4,9077.0,40.8000681971485,-73.96881554854872,1240
0.0,0.32,0.26,0.39,0.04,0.68,0.02,7491.25453164,2959028.03132,0.0,34704.0,71.0,0.0,71.0,0.39,0.61,2803.0,2285.0,518.0,314.0,0.0,110.0,81.0,123.0,204.0,13.0,33.0,29.0,129.0,2220.0,577.0,1643.0,1225.0,873.0,264.0,63.0,7.0,2079.0,72.0,136.0,439.0,1.0152,1533.0,1510.0,5,28844.52,3043.0,40.7157153800561,-73.95515751671898,1241
0.1560694,0.7,0.29,0.22,0.26,0.3,0.13,8653.27859528,3783856.72561,0.0,43254.0,346.0,54.0,292.0,0.27,0.73,5746.0,4173.0,1573.0,1149.0,73.0,511.0,351.0,214.0,424.0,17.0,211.0,33.0,163.0,3983.0,1162.0,2821.0,1965.0,869.0,340.0,107.0,0.0,1795.0,790.0,1547.0,1445.0,1.0155,3016.0,2970.0,1,45032.67,5986.0,40.70616507356189,-73.8150222447836,1242
0.1683849,0.92,0.42,0.05,0.0,0.08,0.69,5880.89771677,2146490.04539,0.0,15702.0,291.0,49.0,242.0,0.12,0.88,4138.0,2696.0,1442.0,1267.0,83.0,775.0,253.0,156.0,175.0,29.0,57.0,21.0,68.0,2394.0,1014.0,1380.0,601.0,128.0,49.0,7.0,0.0,345.0,3055.0,5.0,1570.0,0.9419,2156.0,2289.0,0,58041.32,4445.0,40.69239885111289,-73.94571465136471,1243
0.0338681,0.06,0.11,0.23,0.04,0.94,0.0,17200.5186434,11167420.1937,0.0,71632.0,561.0,19.0,542.0,0.24,0.76,7940.0,5531.0,2409.0,1839.0,82.0,1024.0,381.0,352.0,570.0,98.0,82.0,171.0,219.0,5290.0,564.0,4726.0,2675.0,1213.0,433.0,100.0,0.0,7714.0,29.0,366.0,2076.0,0.9378,3983.0,4247.0,0,20508.45,8230.0,40.55590400972472,-74.17974609659889,1244
0.244186,0.95,0.32,0.11,0.01,0.05,0.82,11526.761499,4624165.58401,0.0,23716.0,172.0,42.0,130.0,0.14,0.86,3431.0,2413.0,1018.0,878.0,73.0,439.0,254.0,112.0,140.0,21.0,18.0,17.0,84.0,2191.0,702.0,1489.0,743.0,246.0,108.0,19.0,9.0,169.0,2783.0,17.0,993.0,0.7659,1466.0,1914.0,6,20528.61,3380.0,40.659594924481524,-73.88732145037154,1245
0.2134571,0.96,0.41,0.05,0.0,0.04,0.82,5477.13020812,1841331.8476,0.0,20625.0,431.0,92.0,339.0,0.07,0.93,4137.0,2581.0,1556.0,1442.0,80.0,801.0,436.0,125.0,114.0,25.0,25.0,28.0,36.0,2185.0,901.0,1284.0,551.0,101.0,16.0,0.0,0.0,181.0,3498.0,7.0,1606.0,0.7067,1771.0,2506.0,0,66318.11,4277.0,40.65731434660581,-73.88429813919454,1246
0.1700508,0.65,0.41,0.12,0.03,0.35,0.23,5725.41015616,1871858.51135,0.0,26670.0,394.0,67.0,327.0,0.21,0.79,7047.0,4971.0,2076.0,1637.0,120.0,928.0,390.0,199.0,439.0,43.0,154.0,50.0,192.0,4288.0,1767.0,2521.0,1376.0,536.0,200.0,48.0,22.0,2601.0,1657.0,256.0,2007.0,1.0319,3721.0,3606.0,1,109879.5,7327.0,40.789369601707705,-73.94838416386472,1247
0.0097466,0.19,0.12,0.33,0.07,0.81,0.06,14583.8446178,9233561.64246,2.0,57500.0,513.0,5.0,508.0,0.75,0.25,3271.0,1776.0,1495.0,369.0,9.0,149.0,42.0,169.0,1126.0,13.0,134.0,69.0,910.0,1754.0,211.0,1543.0,1047.0,582.0,246.0,103.0,27.0,2714.0,198.0,228.0,538.0,0.9138,1601.0,1752.0,1,9816.061,3353.0,40.61437433766931,-74.0947701273522,1248
0.046875,0.07,0.08,0.32,0.02,0.93,0.02,18388.7724992,17975823.9496,0.0,62964.0,128.0,6.0,122.0,0.43,0.57,3275.0,2460.0,815.0,467.0,26.0,225.0,70.0,146.0,348.0,30.0,149.0,69.0,100.0,2519.0,200.0,2319.0,1489.0,817.0,401.0,104.0,20.0,3193.0,84.0,63.0,739.0,0.9165,1636.0,1785.0,1,5302.204,3421.0,40.61926286221021,-74.11641966357696,1249
0.0,0.15,0.11,0.25,0.08,0.85,0.0,16308.4743902,7478445.72962,0.0,68403.0,96.0,0.0,96.0,0.33,0.67,2881.0,2134.0,747.0,497.0,0.0,235.0,77.0,185.0,250.0,27.0,98.0,32.0,93.0,2143.0,242.0,1901.0,1176.0,544.0,181.0,45.0,14.0,2530.0,12.0,245.0,629.0,0.9585,1454.0,1517.0,0,11134.31,2971.0,40.61267693051553,-74.10928253772644,1250
0.0,0.27,0.08,0.67,0.23,0.73,0.01,4604.74229262,1129524.63032,2.0,65662.0,47.0,0.0,47.0,0.44,0.56,1087.0,859.0,228.0,127.0,0.0,90.0,22.0,15.0,101.0,23.0,5.0,5.0,68.0,829.0,64.0,765.0,685.0,557.0,206.0,41.0,18.0,776.0,10.0,240.0,155.0,1.0902,556.0,510.0,0,27452.79,1066.0,40.72057033088736,-73.99939082196559,1251
0.0497238,0.05,0.15,0.19,0.03,0.95,0.0,15224.9172126,11244813.156,0.0,59250.0,181.0,9.0,172.0,0.38,0.62,5009.0,3820.0,1189.0,741.0,77.0,339.0,112.0,213.0,448.0,119.0,194.0,61.0,74.0,3722.0,545.0,3177.0,1733.0,716.0,349.0,88.0,7.0,4894.0,20.0,148.0,1079.0,0.9588,2515.0,2623.0,1,12869.16,5138.0,40.5594210353123,-74.13023781860738,1252
0.1410256,0.18,0.17,0.23,0.08,0.82,0.03,8961.02879478,4216555.70517,0.0,50859.0,78.0,11.0,67.0,0.22,0.78,2191.0,1703.0,488.0,383.0,0.0,225.0,69.0,89.0,105.0,7.0,49.0,24.0,25.0,1658.0,281.0,1377.0,771.0,374.0,130.0,29.0,0.0,1895.0,67.0,177.0,499.0,0.9599,1126.0,1173.0,0,15148.75,2299.0,40.60759604483086,-74.07136347212864,1253
0.0,0.33,0.22,0.42,0.0,0.67,0.08,12600.9895848,5315103.69173,0.0,34375.0,0.0,0.0,0.0,0.19,0.81,277.0,200.0,77.0,62.0,0.0,16.0,0.0,46.0,15.0,0.0,15.0,0.0,0.0,188.0,42.0,146.0,120.0,79.0,13.0,0.0,0.0,212.0,24.0,1.0,49.0,1.234,174.0,141.0,0,1770.0,315.0,40.673921368489054,-73.99178283855909,1254
0.0,0.31,0.1,0.54,0.04,0.69,0.13,5224.71017562,1635301.0723,0.0,51420.0,108.0,0.0,108.0,0.31,0.69,2823.0,1994.0,829.0,570.0,59.0,233.0,152.0,126.0,259.0,12.0,52.0,36.0,159.0,2001.0,201.0,1800.0,1454.0,1082.0,609.0,200.0,47.0,1949.0,355.0,102.0,591.0,0.8509,1301.0,1529.0,1,49543.85,2830.0,40.67281186041961,-73.98331379135448,1255
0.1904762,0.1,0.09,0.29,0.04,0.9,0.01,14271.5285576,10821388.6778,0.0,60152.0,126.0,24.0,102.0,0.42,0.58,4792.0,3729.0,1063.0,615.0,43.0,341.0,111.0,120.0,448.0,76.0,241.0,41.0,90.0,3610.0,341.0,3269.0,1914.0,1029.0,371.0,72.0,15.0,4539.0,65.0,197.0,1134.0,0.9031,2387.0,2643.0,0,13111.66,5030.0,40.619527301224885,-74.12759074402429,1256
0.1818182,0.11,0.16,0.35,0.06,0.89,0.0,5625.25827213,1576812.08812,0.0,57436.0,88.0,16.0,72.0,0.5,0.5,1967.0,1541.0,426.0,214.0,6.0,94.0,42.0,72.0,212.0,0.0,60.0,55.0,97.0,1531.0,251.0,1280.0,872.0,533.0,264.0,84.0,9.0,1794.0,10.0,124.0,366.0,0.9272,968.0,1044.0,0,35143.35,2012.0,40.620773743966254,-74.01966789506297,1257
0.1685393,0.84,0.35,0.06,0.01,0.16,0.51,5904.51034064,2024543.1717,0.0,20714.0,89.0,15.0,74.0,0.18,0.82,1575.0,896.0,679.0,557.0,11.0,361.0,133.0,52.0,122.0,14.0,27.0,29.0,52.0,918.0,325.0,593.0,331.0,57.0,18.0,10.0,5.0,219.0,703.0,19.0,512.0,0.843,628.0,745.0,1,18816.99,1373.0,40.677521461348334,-73.90465320535304,1258
0.231405,0.94,0.34,0.06,0.01,0.06,0.64,5081.12037554,1494609.03663,0.0,33125.0,121.0,28.0,93.0,0.18,0.82,1256.0,810.0,446.0,366.0,33.0,182.0,90.0,61.0,80.0,14.0,41.0,11.0,14.0,710.0,239.0,471.0,184.0,43.0,36.0,14.0,7.0,74.0,853.0,9.0,447.0,0.8016,594.0,741.0,0,24719.63,1335.0,40.68159716866959,-73.90518790363927,1259
0.0,0.24,0.04,0.7,0.11,0.76,0.06,5659.08359315,1851216.04015,5.0,60993.0,512.0,0.0,512.0,0.12,0.88,2685.0,1231.0,1454.0,1286.0,0.0,47.0,24.0,1215.0,168.0,13.0,8.0,26.0,121.0,1336.0,58.0,1278.0,1185.0,938.0,325.0,139.0,29.0,2057.0,150.0,301.0,146.0,0.6467,1058.0,1636.0,1,41491.06,2694.0,40.7472366225569,-73.99335776423229,1260
0.0,0.21,0.06,0.68,0.1,0.79,0.05,5743.39374776,1927016.69769,10.0,58381.0,32.0,0.0,32.0,0.54,0.46,4509.0,3899.0,610.0,283.0,0.0,44.0,31.0,208.0,327.0,0.0,77.0,22.0,228.0,4058.0,263.0,3795.0,3361.0,2778.0,1074.0,314.0,38.0,3601.0,238.0,469.0,241.0,1.3888,2647.0,1906.0,1,65155.4,4553.0,40.74471845167876,-73.99519668180913,1261
0.0,0.15,0.06,0.77,0.08,0.85,0.02,5720.5769938,1879714.06814,11.0,68523.0,0.0,0.0,0.0,0.79,0.21,634.0,498.0,136.0,28.0,0.0,10.0,12.0,6.0,108.0,0.0,41.0,20.0,47.0,495.0,30.0,465.0,449.0,380.0,106.0,64.0,24.0,558.0,15.0,56.0,84.0,1.3877,383.0,276.0,1,9661.618,659.0,40.74315158817699,-73.99051619916096,1262
0.0,0.09,0.02,0.77,0.05,0.91,0.02,5802.50843928,1918265.58446,4.0,77355.0,98.0,0.0,98.0,0.76,0.24,6153.0,5312.0,841.0,203.0,11.0,36.0,55.0,101.0,638.0,54.0,121.0,28.0,435.0,5462.0,109.0,5353.0,4893.0,4218.0,2302.0,1053.0,320.0,5701.0,116.0,288.0,427.0,0.9324,3023.0,3242.0,1,92632.12,6265.0,40.73442170187461,-73.99686078444898,1263
0.1466165,0.67,0.46,0.11,0.17,0.33,0.14,5290.65947152,1711548.9299,0.0,26568.0,266.0,39.0,227.0,0.17,0.83,3786.0,2699.0,1087.0,907.0,60.0,420.0,258.0,169.0,180.0,5.0,100.0,0.0,75.0,2562.0,1183.0,1379.0,721.0,294.0,76.0,17.0,0.0,1226.0,537.0,634.0,952.0,0.8716,1737.0,1993.0,0,60439.54,3730.0,40.707559545896515,-73.94857899727081,1264
0.2857143,0.31,0.14,0.55,0.1,0.69,0.06,5684.39549431,1876725.79961,0.0,50688.0,91.0,26.0,65.0,0.47,0.53,5732.0,4847.0,885.0,467.0,9.0,196.0,44.0,218.0,418.0,15.0,58.0,28.0,317.0,4766.0,673.0,4093.0,3503.0,2625.0,852.0,294.0,35.0,4023.0,369.0,609.0,452.0,1.2039,3171.0,2634.0,2,88553.51,5805.0,40.76473804361086,-73.98803494023876,1265
0.1473684,0.35,0.17,0.5,0.1,0.65,0.07,5682.31179892,1871751.40591,0.0,46279.0,95.0,14.0,81.0,0.36,0.64,7095.0,6023.0,1072.0,684.0,25.0,334.0,69.0,256.0,388.0,33.0,31.0,13.0,311.0,5940.0,1022.0,4918.0,4077.0,2991.0,968.0,222.0,57.0,4704.0,475.0,726.0,703.0,1.2546,4050.0,3228.0,5,109443.1,7278.0,40.7622381273331,-73.98985565691635,1266
0.1397059,0.28,0.14,0.56,0.07,0.72,0.1,5730.05900399,1919460.7152,5.0,38453.0,136.0,19.0,117.0,0.46,0.54,8200.0,7187.0,1013.0,551.0,8.0,174.0,108.0,261.0,462.0,36.0,112.0,63.0,251.0,7330.0,1004.0,6326.0,5352.0,4098.0,1365.0,401.0,143.0,5994.0,841.0,561.0,587.0,1.3035,4690.0,3598.0,0,122010.0,8288.0,40.75970984185335,-73.99169939844683,1267
0.0,0.37,0.13,0.52,0.08,0.63,0.1,7617.75867781,3403595.49993,0.0,52743.0,161.0,0.0,161.0,0.42,0.58,4350.0,3437.0,913.0,525.0,0.0,199.0,148.0,178.0,388.0,0.0,29.0,53.0,306.0,3542.0,465.0,3077.0,2565.0,1855.0,681.0,265.0,69.0,2812.0,465.0,346.0,495.0,1.5252,2692.0,1765.0,0,38473.2,4457.0,40.76318553077474,-73.99621938355845,1268
0.1142857,0.18,0.04,0.71,0.07,0.82,0.03,5683.39594669,1876262.57443,2.0,61525.0,105.0,12.0,93.0,0.67,0.33,7224.0,6121.0,1103.0,366.0,11.0,130.0,23.0,202.0,737.0,94.0,103.0,37.0,503.0,6432.0,245.0,6187.0,5682.0,4551.0,2200.0,953.0,230.0,6022.0,251.0,498.0,572.0,1.1461,3930.0,3429.0,1,121246.6,7359.0,40.739805406611794,-73.99877136788304,1269
0.0,0.16,0.0,0.84,0.08,0.84,0.04,5588.63965812,1808932.82958,5.0,81696.0,45.0,0.0,45.0,0.58,0.42,3844.0,3298.0,546.0,228.0,29.0,99.0,21.0,79.0,318.0,37.0,71.0,17.0,193.0,3377.0,15.0,3362.0,3199.0,2835.0,1403.0,519.0,157.0,3327.0,176.0,328.0,424.0,1.0355,2012.0,1943.0,0,65788.09,3955.0,40.73881221706627,-73.99367731397776,1270
0.0,0.17,0.08,0.71,0.06,0.83,0.03,5579.46112844,1781315.38489,0.0,56939.0,69.0,0.0,69.0,0.74,0.26,4589.0,3921.0,668.0,171.0,8.0,27.0,39.0,97.0,497.0,54.0,32.0,37.0,374.0,4140.0,328.0,3812.0,3508.0,2933.0,1156.0,238.0,78.0,3831.0,141.0,258.0,262.0,1.4195,2714.0,1912.0,0,73130.63,4626.0,40.742243836864624,-73.99699518576213,1271
